Name,Title,Rating,Comment
Choiden,"







  
  
    GO FOR IT
  
",4.0 out of 5 stars,"









  
  
    
  JUST RECIEVED THE PARCEL AND I'M TOTALLY IN LOVE .AT FIRST ,I WAS VERY CONFUSED WHETHER I SHOULD PURCHASE OR NOTBUT I'M FULLY SATISFIED AFTER RECIEVING IT .WILL GIVE UPDATES IN FUTURE

  
"
Rahul,"







  
  
    Coolest phone
  
",5.0 out of 5 stars,"









  
  
    
  Only missing thing is Finger print sensor,the phone is absolutely fine, nice camera nice battery life.Don't take black as it just looks like android phoneSilver & other colors looks great.Easy to use, great performance & never hangs

  
"
MRG,"







  
  
    Quick delivery, new product, professional service
  
",5.0 out of 5 stars,"









  
  
    
  Delivered before time, new piece, extremely professional delivery . Purchased at 54 k .. worth every penny .

  
"
Sumita Bhattacharyya,"







  
  
    Awesome Product from Apple
  
",4.0 out of 5 stars,"









  
  
    
  This is my first iPhone that I purchased. Must say that it’s much better than any android phone. Excellent battery life, camera quality and overall performance.  Highly recommended.

  
"
Yogi,"







  
  
    Go for it is a Awesome mobile !!!
  
",5.0 out of 5 stars,"









  
  
    
   Its too goodIf u are ready to buy a wireless earphonesAnd a fast chargerDont think twice about battery its perfect ut last long than expected but u need to change some settings

  
"
saurav kumar,"







  
  
    iphone11- A power packed premium smartphone!!
  
",5.0 out of 5 stars,"









  
  
    
  The iPhone 11 is all round premium smartphone for millenials. The photos are good in low light conditions. Well the little 5 watt charger takes long time to charge the battery. I would suggest you to go with the 12 watt USB adapter sold seperately.

  
"
Piyasha Chowdhury,"







  
  
    Amazing ❤️
  
",4.0 out of 5 stars,"









  
  
    
  Its amazing! The experience is buttery smooth! The camera quality is also very good. Jus the charger that comes along, is a 5watt charger, so it takes a lot of time to get charged. You need to buy a fast charger.

  
"
Aruparna,"







  
  
    Best battery else everything is awesome 🤷‍♂️
  
",5.0 out of 5 stars,"









  
  
    
  Since ppl will have doubt on its battery performanceI must say it has the best battery in any iPhone ever. No less than any android phone’s battery. It’s amazing

  
"
Arun,"







  
  
    iPhone 11 black patch?
  
",3.0 out of 5 stars,"









  
  
    
  Got new phone today and noticed a black patch 8n the initial setup screen.it can be due to the wallpaper in the background....Awaiting apple support. And I noticed some else posted the same in the review. So is it a real issue or is this how it will appear?

  
"
Ashutosh Yadav,"







  
  
    I loved this primium experience ❤️🔥
  
",5.0 out of 5 stars,"









  
  
    
  Iphone 11 are looking stunning 🔥🔥1- all day battery life with heavy use2- supab camera 📸📸3- My first iphone I love it .. don't think go for it and i got at 46900Rs and its great price for this beast ..🔥🔥4- gaming experience is also great5- my firts IOS  experience  and i loved it ❤️

  
"
Pratik Gadkari,"







  
  
    Heating up and battery draining very fast
  
",1.0 out of 5 stars,"









  
  
    
  Phone is heating up in just 2-3 minutes during the call and battery aslo draining up very fast. Even charger is also heating up.I won't recommended to buy I phones from Amazon. Very worst experience. Amazon doesn't have good customer service. No one bothering to resolve your complaint.

  
"
Sneha,"







  
  
    Upgraded successfully..
  
",5.0 out of 5 stars,"









  
  
    
  I give 5 stars to this amazing product purchased on 17 oct 2020 i am repeated apple customer started from 5c which was my first apple phone then 6 and  now 11.i like everything in apple from looks to camera.the new thing which i am using very first time is faceid which is very very fast and obviously ios14 is quite impressive..

  
"
Guru,"







  
  
    A good phone
  
",5.0 out of 5 stars,"









  
  
    
  Having used iPhone already was not much excited when I ordered this. But when I got it in hand and started using it it was a pleasant surprise. A great package of software inside a great phone. Apple did it once again.

  
"
parwayz alam barbhuiya,"







  
  
    Wastage of money.
  
",1.0 out of 5 stars,"









  
  
    
  The rate is too high. Display is deemed.

  
"
Mrinal R,"







  
  
    Original and On time Delivery
  
",5.0 out of 5 stars,"









  
  
    
  This is my 2nd Iphone from Amazon seller Appario and I am at all not disappointed. I got it in one day product is original and new.

  
"
Shankar,"







  
  
    System lag
  
",5.0 out of 5 stars,"









  
  
    
  There is some lag in the processing speed, the phone got hang sometime also,  there is a software update require may be because of that or something I don’t know,, but overall experience with my first iPhone is goodBut still system lag sometime

  
"
Amazon Customer,"







  
  
    Nice I phone 11
  
",5.0 out of 5 stars,"









  
  
    
  After using almost 4 days I feel I phone 11 performance wise is amazing no lags at all sound is good, Camera taking good photos the only concern what I feel is display at this price range should have given oled display rather than LCD display and Thanks to Amazon for delivering it very fast.

  
"
Roy,"







  
  
    Very disappointed with the phone speakers
  
",3.0 out of 5 stars,"









  
  
    
  The speaker are giving a broken sound after buying a phone worth 60000 if the speakers are damaged whats the use of my buying an Iphone and being a prime customer

  
"
Kshitij Kumar,"







  
  
    An Iphone is an iphone
  
",5.0 out of 5 stars,"









  
  
    
  My complete plan is to buy 11 Pro but my budget doesn’t allow me for that then i pick 11 because from last month i was very confused in between 11 n pro so finally i go for 11 n i feel its just awesome in 11 pro u get Oled n telephoto lens n a fast charger but after buying 11 u never miss this things in 11 if u r confused like me go for 11 just

  
"
vikramaditya singh,"







  
  
    Camera stopped working after 10 days.
  
",1.0 out of 5 stars,"









  
  
    
  Back camera stopped working after 10 days.

  
"
Kamal,"







  
  
    Good all rounder phone
  
",5.0 out of 5 stars,"









  
  
    
  Screen is not scratch proof as Apple shows in the add. Pls put acreen guard on it. My phone has few scratches with in 2 months, rest all other features are great.

  
"
Pradeep Marella,"







  
  
    Just go for it guys...
  
",5.0 out of 5 stars,"









  
  
    
  Just go for it.Display is just amazing, I honestly didn't find any difference between an OLED and iPhone 11's retina display. People upgrading from 6or 7or 8 will find this as a pretty decent deal.

  
"
Amazon Customer,"







  
  
    Refurbished
  
",1.0 out of 5 stars,"









  
  
    
   Really disappointed. This purchase has saddened me so much. This was my first iPhone purchase ever, I was so happy but when I unboxed the product, I saw a gap between the frame and back glass, this may be a refurbished product. I will not purchase costly products again from Amazon.

  
"
Prabhjot,"







  
  
    Buy it cuz it’s IPhone with good battery
  
",4.0 out of 5 stars,"









  
  
    
  Camera is good,battery life is almost 2-3 days,display is awesome, and offcrse it’s iPhone 😉

  
"
Shweta,"







  
  
    Cheers to the Amazon Great Indian Festival!
  
",5.0 out of 5 stars,"









  
  
    
  Was very sceptical after reading all the negative reviews but have recieved a genuine Apple product and very satisfied with it.

  
"
